16985,5579dcc20db630d703869539, 600 N MICHIGAN AVE,Central,41.8929527,-87.62491800000001
16986,5579dcc20db630d70386953a, 500 N COLUMBUS DR,Streeterville,41.89100390000001,-87.6203288
16987,5579dcc20db630d70386953b, 1601 S CENTRAL PARK AVE,North Lawndale,41.8589519,-87.7151774
16988,5579dcc20db630d70386953c, 4200 S CICERO AVE,Chgo,41.816717,-87.746512
16989,5579dcc20db630d70386953d, 140 W KINZIE ST,Central,41.8892137,-87.6323468
16990,5579dcc20db630d70386953e, 4200 S CICERO AVE,Chgo,41.816717,-87.746512
16991,5579dcc20db630d70386953f, 824 E DREXEL SQUARE,Hyde Park,41.8014014,-87.6057739
16992,5579dcc20db630d703869540, 4200 S CICERO AVE,Chgo,41.816717,-87.746512
16993,5579dcc20db630d703869541, 500 N COLUMBUS DR,Streeterville,41.89100390000001,-87.6203288
16994,5579dcc20db630d703869542, 7327 N ROGERS AVE,North Side,42.01433859999999,-87.6787852
16995,5579dcc20db630d703869543, 18 W ELM ST,Central,41.9031697,-87.6294265
16996,5579dcc20db630d703869544, 2400 W VAN BUREN ST,Near West Side,41.8761076,-87.6861631
16997,5579dcc20db630d703869545, N Cannon Dr CHGO,Cook County,41.9214821,-87.6319073
16998,5579dcc20db630d703869546, 100 W CHICAGO AVE,Central,41.8966512,-87.6319961
16999,5579dcc20db630d703869547, 400 W BELMONT AVE,North Side,41.940356,-87.634742
17000,5579dcc20db630d703869548, 1031 N RUSH ST,Central,41.9017556,-87.6277878
17001,5579dcc20db630d703869549, 1000 W HOLLYWOOD AVE,North Side,41.9855574,-87.65527929999999
17002,5579dcc20db630d70386954a, 5440 N DELPHIA AVE,O'Hare,41.978687,-87.8415474
17003,5579dcc20db630d70386954b, 1240 W TOUHY AVE,North Side,42.0128445,-87.6627877
17004,5579dcc20db630d70386954c, 140 W KINZIE ST,Central,41.8892137,-87.6323468
17005,5579dcc20db630d70386954d, 2800 W N AVE,West Town,41.91079999999999,-87.697141
17006,5579dcc20db630d70386954e, 1000 W HOLLYWOOD AVE,North Side,41.9855574,-87.65527929999999
17007,5579dcc20db630d70386954f, 6320 N ALBANY AVE,North Side,41.9960225,-87.70688589999999
17008,5579dcc20db630d703869550, 3100 S MARTIN LUTHER KING DR,South Side,41.8380417,-87.6177943
17009,5579dcc20db630d703869551, 0 N ASHLAND AVE,Near West Side,41.8814977,-87.6669029
17010,5579dcc20db630d703869552, 4200 S CICERO AVE,Chgo,41.816717,-87.746512
17011,5579dcc20db630d703869553, 2400 N ASHLAND AVE,North Side,41.92538,-87.6684306
17012,5579dcc20db630d703869554, 5700 S CORNELL AVE,Hyde Park,41.7930085,-87.585454
17013,5579dcc20db630d703869555, 400 W BELMONT AVE,North Side,41.940356,-87.634742
17014,5579dcc20db630d703869556, 16 W ELM ST,Central,41.9032778,-87.6293568
17015,5579dcc20db630d703869557, 400 E 31ST ST,South Side,41.8384464,-87.6171183
17016,5579dcc20db630d703869558, 4828 N MAGNOLIA AVE,North Side,41.96991,-87.661479
17017,5579dcc20db630d703869559, 1121 W FOSTER AVE,North Side,41.9763301,-87.6586647
17018,5579dcc20db630d70386955a, 1031 N RUSH ST,Central,41.9017556,-87.6277878
17019,5579dcc20db630d70386955b, 758 W JACKSON BLVD,Greektown,41.878268,-87.646394
17020,5579dcc20db630d70386955c, 754 W MAXWELL ST,University Village / Little Italy,41.8648007,-87.64647719999999
17021,5579dcc20db630d70386955d, 4010 W LAWRENCE AVE,North Mayfair,41.9684996,-87.7288682
17022,5579dcc20db630d70386955e, 7327 N ROGERS AVE,North Side,42.01433859999999,-87.6787852
17023,5579dcc20db630d70386955f, O'Hare CHGO,Cook County,41.9772281,-87.8367209
17024,5579dcc20db630d703869560, 822 E DREXEL SQUARE,Hyde Park,41.801401,-87.6058224
17025,5579dcc20db630d703869561, 140 W KINZIE ST,Central,41.8892137,-87.6323468
17026,5579dcc20db630d703869562, 1200 N HALSTED ST,Central,41.904475,-87.64726499999999
17027,5579dcc20db630d703869563, 1900 N ASHLAND AVE,Chgo,41.9148795,-87.6678752
17028,5579dcc20db630d703869564, 400 W BELMONT AVE,North Side,41.940356,-87.634742
17029,5579dcc20db630d703869565, 2000 N WESTERN AVE,North Side,41.91775800000001,-87.68778999999999
17030,5579dcc20db630d703869566, 7319 N ROGERS AVE,North Side,42.0142056,-87.67906889999999
17031,5579dcc20db630d703869567, 2800 W IRVING PARK RD,North Side,41.9543336,-87.6987192
17032,5579dcc20db630d703869568, 1136 W ROSEMONT AVE,North Side,41.9963942,-87.65972049999999
17033,5579dcc20db630d703869569, 5493 S CORNELL AVE,Hyde Park,41.7954288,-87.58513169999999
17034,5579dcc20db630d70386956a, 205 MOODY BIBLE INSTITUTE,W Walton St,41.8997337,-87.634558
17035,5579dcc20db630d70386956b, 8912 S COMMERCIAL AVE,South Chicago,41.733253,-87.55150689999999
17036,5579dcc20db630d70386956c, 5441 W HIGGINS AVE,Jefferson Park,41.9696002,-87.76496399999999
17037,5579dcc20db630d70386956d, 400 W BELMONT AVE,North Side,41.940356,-87.634742
17038,5579dcc20db630d70386956e, 4855 N CENTRAL PARK AVE,North Side,41.96989,-87.71827789999999
17039,5579dcc20db630d70386956f, 4855 N CENTRAL PARK AVE,North Side,41.96989,-87.71827789999999
17040,5579dcc20db630d703869570, 1062 W BRYN MAWR AVE,North Side,41.983838,-87.6574873
17041,5579dcc20db630d703869571, 4200 S CICERO AVE,Chgo,41.816717,-87.746512
17042,5579dcc20db630d703869572, 204 MOODY BIBLE INSTITUTE,W Walton St,41.8997627,-87.63439029999999
17043,5579dcc20db630d703869573, 875 N MICHIGAN AVE,Central,41.8986397,-87.622754
17044,5579dcc20db630d703869574, 7 E MONROE ST,Central,41.8807125,-87.6275306
17045,5579dcc20db630d703869575, 55 E CHESTNUT ST,Central,41.8983311,-87.6263623
17047,5579dcc20db630d703869577, 1600 WEST DIVISION STREET,West Town,41.903595,-87.6676279
17048,5579dcc20db630d703869578, 5016 N KEDZIE AVE,North Side,41.9726849,-87.7085977
17049,5579dcc20db630d703869579, 1300 W IRVING PARK RD,North Side,41.954609,-87.66282799999999
17050,5579dcc20db630d70386957a, 2628 W FOSTER AVE,North Side,41.9758552,-87.6954356
17051,5579dcc20db630d70386957b, 547 W OAK ST,Central,41.9003904,-87.64258629999999
17052,5579dcc20db630d70386957c, 217 E 81ST ST,Chatham,41.74737349999999,-87.61885769999999
17053,5579dcc20db630d70386957d, 5200 N WESTERN AVE,North Side,41.9758943,-87.6892331
17054,5579dcc20db630d70386957e, 7 E MONROE ST,Central,41.8807125,-87.6275306
17055,5579dcc20db630d70386957f, 29 W MAPLE ST,Central,41.901848,-87.6295075
17056,5579dcc20db630d703869580, 1600 W DIVERSEY PKWY,North Side,41.9324137,-87.6685395
17057,5579dcc20db630d703869581, 702 N HUDSON AVE,Central,41.8948134,-87.64002719999999
17058,5579dcc20db630d703869582, 746 N ORLEANS ST,Central,41.8961552,-87.6371709
17059,5579dcc20db630d703869583, 6058 N TALMAN AVE,North Side,41.991485,-87.6958034
17060,5579dcc20db630d703869584, 4438 W MONTROSE AVE,North Side,41.9608325,-87.7398295
17061,5579dcc20db630d703869585, 6309 N WESTERN AVE,North Side,41.9960977,-87.68975069999999
17062,5579dcc20db630d703869586, 13 W PEARSON ST,Central,41.8975152,-87.6285051
17063,5579dcc20db630d703869587, 6351 N OAKLEY AVE,North Side,41.99747660000001,-87.6873174
17064,5579dcc20db630d703869588, 1208 W THORNDALE AVE,North Side,41.9900867,-87.6607523
17065,5579dcc20db630d703869589, O'Hare CHGO,Cook County,41.9772281,-87.8367209
17066,5579dcc20db630d70386958a, 1164 N STATE ST,Central,41.9034535,-87.62867659999999
17067,5579dcc20db630d70386958b, 27 E MONROE ST,Central,41.8806034,-87.62673649999999
17068,5579dcc20db630d70386958c, 310 W CHICAGO AVE,Central,41.8967625,-87.6363993
17069,5579dcc20db630d70386958d, 1039 W BRYN MAWR AVE,North Side,41.9835423,-87.6570026
17070,5579dcc20db630d70386958e, 2000 W DIVERSEY PKWY,North Side,41.9322982,-87.6781871
17071,5579dcc20db630d70386958f, 4055 W BELMONT AVE,North Side,41.93907129999999,-87.7285107
17072,5579dcc20db630d703869590, 5018 N KEDZIE AVE,North Side,41.972722,-87.70892599999999
17073,5579dcc20db630d703869591, 2222 W DEVON AVE,North Side,41.9980349,-87.6860036
17074,5579dcc20db630d703869592, 9238 N CALIFORNIA AVE,North Side,42.0193239,-87.699589
17075,5579dcc20db630d703869593, 200 W N AVE,Central,41.9112123,-87.6347639
17076,5579dcc20db630d703869594, 3843 W MONTROSE AVE,North Side,41.96075,-87.724639
17077,5579dcc20db630d703869595, 2905 W BRYN MAWR AVE,North Side,41.9830901,-87.7018404
17078,5579dcc20db630d703869596, 2133 W DEVON AVE,North Side,41.99757,-87.68395
17079,5579dcc20db630d703869597, 4647 N KIMBALL AVE,North Side,41.9662508,-87.71326959999999
17080,5579dcc20db630d703869598, 36 W HURON ST,Central,41.89488,-87.6297548
17081,5579dcc20db630d703869599, 1041 W BRYN MAWR AVE,North Side,41.9836586,-87.6570369
17082,5579dcc20db630d70386959a, 4551 N ELSTON AVE,Mayfair,41.9635751,-87.73349809999999
17083,5579dcc20db630d70386959b, 908 W CARMEN AVE,North Side,41.974592,-87.65302
17084,5579dcc20db630d70386959c, 830 N MICHIGAN AVE,Central,41.8978496,-87.62467250000002
17085,5579dcc20db630d70386959d, 6403 N ARTESIAN AVE,North Side,41.9980932,-87.6909857
17086,5579dcc20db630d70386959e, 5200 N SHERIDAN RD,North Side,41.976792,-87.655418
17087,5579dcc20db630d70386959f, 8010 S COLES AVE,South Chicago,41.749735,-87.549562
17088,5579dcc20db630d7038695a0, 1138 W AINSLIE ST,North Side,41.971745,-87.659283
17089,5579dcc20db630d7038695a1, 875 N MICHIGAN AVE,Central,41.8986397,-87.622754
17090,5579dcc20db630d7038695a2, 4000 N CLARK ST,Chgo,41.9545918,-87.662686
17091,5579dcc20db630d7038695a3, Arrivals O'HARE INTERNATIONAL AIRPORT,O'Hare,41.9773024,-87.90136679999999
17092,5579dcc20db630d7038695a4, 4251 N PULASKI RD,North Side,41.9589769,-87.72772979999999
17093,5579dcc20db630d7038695a5, 2000 W DIVERSEY PKWY,North Side,41.9322982,-87.6781871
17094,5579dcc20db630d7038695a6, 2619 W FOSTER AVE,North Side,41.975557,-87.694824
17095,5579dcc20db630d7038695a7, 1500 N HERMITAGE AVE,West Town,41.9105888,-87.6713832
17096,5579dcc20db630d7038695a8, 8439 W CATHERINE AVE,O'Hare,41.977463,-87.83676969999999
17097,5579dcc20db630d7038695a9, 81 E WALTON ST,Central,41.8999481,-87.6255336
17098,5579dcc20db630d7038695aa, 401 N RUSH ST,Central,41.8893158,-87.6252178
17099,5579dcc20db630d7038695ab, 5100 N SHERIDAN RD,North Side,41.975492,-87.655371
17100,5579dcc20db630d7038695ac, 900 N KINGSBURY ST,Central,41.8989513,-87.6446419
17101,5579dcc20db630d7038695ad, 4255 N PULASKI RD,North Side,41.9590385,-87.72763479999999
17102,5579dcc20db630d7038695ae, 5943 N BROADWAY ST,North Side,41.9918243,-87.6603146
17103,5579dcc20db630d7038695af, 744 N WELLS ST,Central,41.8961009,-87.63450069999999
17104,5579dcc20db630d7038695b0, 875 N MICHIGAN AVE,Central,41.8986397,-87.622754
17105,5579dcc20db630d7038695b1, 6233 N WESTERN AVE,North Side,41.9950806,-87.6897165
17106,5579dcc20db630d7038695b2, 1260 N PAULINA ST,West Town,41.9049288,-87.6698286
17107,5579dcc20db630d7038695b3, 1055 W GRANVILLE AVE,North Side,41.9945672,-87.65749489999999
17108,5579dcc20db630d7038695b4, 347 NORTHWESTERN UNIVERSITY,E Erie St,41.894216,-87.61896829999999
17109,5579dcc20db630d7038695b5, 1232 S HALSTED ST,University Village / Little Italy,41.8662705,-87.64717929999999
17110,5579dcc20db630d7038695b6, 5 E MONROE ST,Central,41.8807113,-87.6276106
17111,5579dcc20db630d7038695b7, 253 MOODY BIBLE INSTITUTE,W Oak St,41.9005119,-87.63510649999999
17112,5579dcc20db630d7038695b8, 4800 N WESTERN AVE,North Side,41.9688395,-87.6892536
17113,5579dcc20db630d7038695b9, 875 N MICHIGAN AVE,Central,41.8986397,-87.622754
17114,5579dcc20db630d7038695ba, 549 W OAK ST,Central,41.9003901,-87.64260569999999
17115,5579dcc30db630d7038695bb, 875 N MICHIGAN AVE,Central,41.8986397,-87.622754
17116,5579dcc30db630d7038695bc, 8123 S DREXEL AVE,East Chatham,41.7469399,-87.60262390000001
17117,5579dcc30db630d7038695bd, 3500 S CALIFORNIA AVE,South Side,41.829956,-87.69517599999999
17118,5579dcc30db630d7038695be, 4812 S LAWLER AVE,South Side,41.805252,-87.74954699999999
17119,5579dcc30db630d7038695bf, 5 E MONROE ST,Central,41.8807113,-87.6276106
17120,5579dcc30db630d7038695c0, 1454 W ROSEMONT AVE,North Side,41.99669,-87.667507
17121,5579dcc30db630d7038695c1, 500 W MADISON ST,West Loop Gate,41.8822187,-87.6405296
17122,5579dcc30db630d7038695c2, 1315 N CLYBOURN AVE,Central,41.906318,-87.6424399
17123,5579dcc30db630d7038695c3, 1528 W WINNEMAC AVE,North Side,41.973437,-87.66951979999999
17124,5579dcc30db630d7038695c4, 500 N COLUMBUS DR,Streeterville,41.89100390000001,-87.6203288
17125,5579dcc30db630d7038695c5, 400 N LASALLE ST,Central,41.8896768,-87.6330572
17126,5579dcc30db630d7038695c6, 4200 S CICERO AVE,Chgo,41.816717,-87.746512
17127,5579dcc30db630d7038695c7, 1048 W BRYN MAWR AVE,North Side,41.9838083,-87.65713989999999
17128,5579dcc30db630d7038695c8, 2800 N WESTERN AVE,Chgo,41.9328671,-87.68818089999999
17129,5579dcc30db630d7038695c9, 60 E DELAWARE PL,Central,41.8992814,-87.6261526
17130,5579dcc30db630d7038695ca, 4881 N CLARK ST,North Side,41.9718459,-87.6678233
17131,5579dcc30db630d7038695cb, 2 N FRANKLIN ST,Central,41.8819721,-87.635317
17132,5579dcc30db630d7038695cc, 60 E DELAWARE PL,Central,41.8992814,-87.6261526
17133,5579dcc30db630d7038695cd, 5421 N DELPHIA AVE,O'Hare,41.9785076,-87.84151059999999
17134,5579dcc30db630d7038695ce, 400 N LASALLE ST,Central,41.8896768,-87.6330572
17135,5579dcc30db630d7038695cf, 6204 N KENMORE AVE,North Side,41.9946714,-87.6569933
17136,5579dcc30db630d7038695d0, 2602 W GLENLAKE AVE,North Side,41.992238,-87.6947606
17137,5579dcc30db630d7038695d1, 166 E WALTON ST,Central,41.9000139,-87.6240854
17138,5579dcc30db630d7038695d2, 240 W OAK ST,Central,41.9005491,-87.63362099999999
17139,5579dcc30db630d7038695d3, 3216 W ADDISON ST,North Side,41.9466336,-87.70845949999999
17140,5579dcc30db630d7038695d4, 6458 N HAMILTON AVE,North Side,41.9993553,-87.68402119999999
17141,5579dcc30db630d7038695d5, 5700 S CORNELL AVE,Hyde Park,41.7930085,-87.585454
17142,5579dcc30db630d7038695d6, 4200 S CICERO AVE,Chgo,41.816717,-87.746512
17143,5579dcc30db630d7038695d7, 4623 N CLARK ST,North Side,41.966019,-87.666533
17144,5579dcc30db630d7038695d8, 4443 NORTH BROADWAY,North Side,41.96287969999999,-87.65580380000002
17145,5579dcc30db630d7038695d9, 415 W BELMONT AVE,North Side,41.9399427,-87.6402317
17146,5579dcc30db630d7038695da, 75 E CERMAK RD,Near South Side,41.8527688,-87.6244008
17147,5579dcc30db630d7038695db, 1002 W 80TH ST,Gresham,41.7487567,-87.6489239
17148,5579dcc30db630d7038695dc, 5857 NORTH BROADWAY,North Side,41.9886399,-87.659607
17149,5579dcc30db630d7038695dd, 5859 NORTH BROADWAY,North Side,41.988776,-87.659618
17150,5579dcc30db630d7038695de, 601 W MADISON ST,West Loop Gate,41.881818,-87.64267339999999
17151,5579dcc30db630d7038695df, 208 MOODY BIBLE INSTITUTE,W Walton St,41.8997622,-87.63444899999999
17152,5579dcc30db630d7038695e0, 162 E WALTON ST,Central,41.9000139,-87.6240854
17153,5579dcc30db630d7038695e1, 3010 W JACKSON BLVD,East Garfield Park,41.8776409,-87.701607
17154,5579dcc30db630d7038695e2, 1540 HOWARD ST,North Side,42.0194831,-87.6698258
17155,5579dcc30db630d7038695e3, 9840 S DOBSON AVE,Pullman,41.7154272,-87.598218
17156,5579dcc30db630d7038695e4, 1031 N RUSH ST,Central,41.9017556,-87.6277878
17157,5579dcc30db630d7038695e5, 2408 W DEVON AVE,North Side,41.9977296,-87.6903885
17158,5579dcc30db630d7038695e6, 150 E WALTON ST,Central,41.9000139,-87.6240854
17159,5579dcc30db630d7038695e7, 4055 W BELMONT AVE,North Side,41.93907129999999,-87.7285107
17160,5579dcc30db630d7038695e8, 2036 W DEVON AVE,North Side,41.9981009,-87.6816558
17161,5579dcc30db630d7038695e9, 4503 N KEDZIE AVE,North Side,41.9631426,-87.7082772
17162,5579dcc30db630d7038695ea, 4503 N KEDZIE AVE,North Side,41.9631426,-87.7082772
17163,5579dcc30db630d7038695eb, 8700 W CATALPA AVE,O'Hare,41.9791847,-87.84387720000001
17164,5579dcc30db630d7038695ec, 7 E MONROE ST,Central,41.8807125,-87.6275306
17165,5579dcc30db630d7038695ed, 1031 N RUSH ST,Central,41.9017556,-87.6277878
17166,5579dcc30db630d7038695ee, 160 EAST SOUTH WATER STREET,New East Side,41.8867627,-87.62116689999999
17167,5579dcc30db630d7038695ef, 602 S WABASH AVE,South Loop,41.874375,-87.6260116
17168,5579dcc30db630d7038695f0, 233 S HALSTED ST,Greektown,41.878225,-87.6470135
17169,5579dcc30db630d7038695f1, 3629 S INDIANA AVE,South Side,41.828701,-87.62136600000001
17170,5579dcc30db630d7038695f2, 1 N FRANKLIN ST,Central,41.882267,-87.635019
17171,5579dcc30db630d7038695f3, 321 North Clark CENTRAL,Chgo,41.8882322,-87.630592
17172,5579dcc30db630d7038695f4, 1410 W 79TH ST,Gresham,41.750713,-87.65912
17173,5579dcc30db630d7038695f5, 3100 W DEVON AVE,North Side,41.9977464,-87.7071716
17174,5579dcc30db630d7038695f6, 238 W OAK ST,Central,41.9005492,-87.63360109999999
17175,5579dcc30db630d7038695f7, 6403 N ARTESIAN AVE,North Side,41.9980932,-87.6909857
17176,5579dcc30db630d7038695f8, 314 W CHICAGO AVE,Central,41.8968274,-87.63644219999999
17177,5579dcc30db630d7038695f9, 365 W MADISON ST,Central,41.8819092,-87.63715359999999
17178,5579dcc30db630d7038695fa, 7 E MONROE ST,Central,41.8807125,-87.6275306
17179,5579dcc30db630d7038695fb, 3218 W 55TH ST,Gage Park,41.79376500000001,-87.704431
17180,5579dcc30db630d7038695fc, 2725 W GLENLAKE AVE,North Side,41.992009,-87.69788199999999
17181,5579dcc30db630d7038695fd, 1102 W LUNT AVE,North Side,42.0092163,-87.6601015
17182,5579dcc30db630d7038695fe, 150 E WALTON ST,Central,41.9000139,-87.6240854
17183,5579dcc30db630d7038695ff, 6333 N CLARK ST,North Side,41.9973855,-87.67003539999999
17184,5579dcc30db630d703869600, 237 MOODY BIBLE INSTITUTE,W Oak St,41.9005142,-87.6348794
17185,5579dcc30db630d703869601, 5745 NORTH BROADWAY,North Side,41.98679629999999,-87.660151
17186,5579dcc30db630d703869602, 6957 N GLENWOOD AVE,North Side,42.0112145,-87.6658982
17187,5579dcc30db630d703869603, 2000 WEST DIVISION STREET,West Town,41.9034887,-87.6776869
17188,5579dcc30db630d703869604, 60 E DELAWARE PL,Central,41.8992814,-87.6261526
17189,5579dcc30db630d703869605, 243 E GRAND AVE,Central,41.8917811,-87.6211366
17190,5579dcc30db630d703869606, 2000 W FULLERTON AVE,North Side,41.9251721,-87.6779389
17191,5579dcc30db630d703869607, 2465 N LINCOLN AVE,North Side,41.9269932,-87.65062739999999
17192,5579dcc30db630d703869608, 1221 W TOUHY AVE,North Side,42.0128198,-87.6625818
17193,5579dcc30db630d703869609, 2412 W BRYN MAWR AVE,North Side,41.983439,-87.690212
17194,5579dcc30db630d70386960a, 1107 W GRANVILLE AVE,North Side,41.9945532,-87.6587065
17195,5579dcc30db630d70386960b, 2830 N DAMEN AVE,North Side,41.9331466,-87.67834839999999
17196,5579dcc30db630d70386960c, 5546 N BROADWAY ST,North Side,41.9831949,-87.6600988
17197,5579dcc30db630d70386960d, 4103 NORTH BROADWAY,North Side,41.9570831,-87.6521549
17198,5579dcc30db630d70386960e, 310 S CANAL ST,West Loop Gate,41.87725200000001,-87.640299
17199,5579dcc30db630d70386960f, 5200 N SHERIDAN RD,North Side,41.976792,-87.655418
17200,5579dcc30db630d703869610, 8439 W CATHERINE AVE,O'Hare,41.977463,-87.83676969999999
17201,5579dcc30db630d703869611, 6318 N WASHTENAW AVE,North Side,41.9965576,-87.69717920000001
17202,5579dcc30db630d703869612, 1058 W BRYN MAWR AVE,North Side,41.983788,-87.65762889999999
17203,5579dcc30db630d703869613, 234 W OAK ST,Central,41.9005493,-87.63356110000001
17204,5579dcc30db630d703869614, 56 S WABASH AVE,Central,41.8809616,-87.62617100000001
17205,5579dcc30db630d703869615, 2106 N CLARK ST,North Side,41.920418,-87.6375934
17206,5579dcc30db630d703869616, 1509 W TAYLOR ST,University Village / Little Italy,41.86906339999999,-87.6644589
17207,5579dcc30db630d703869617, 1509 W TAYLOR ST,University Village / Little Italy,41.86906339999999,-87.6644589
17208,5579dcc30db630d703869618, 4617 N KEDZIE AVE,North Side,41.9652588,-87.7080936
17209,5579dcc30db630d703869619, 320 W ARMITAGE AVE,North Side,41.9183585,-87.63713059999999
17210,5579dcc30db630d70386961a, 6327 N WASHTENAW AVE,North Side,41.996634,-87.69680199999999
17211,5579dcc30db630d70386961b, 221 E PEARSON ST,Central,41.89759919999999,-87.62114799999999
17212,5579dcc30db630d70386961c, 1824 N ORLEANS ST,North Side,41.915482,-87.63785299999999
17213,5579dcc30db630d70386961d, 2000 WEST DIVISION STREET,West Town,41.9034887,-87.6776869
17214,5579dcc30db630d70386961e, 1159 S WABASH AVE,South Loop,41.8678927,-87.6257842
17215,5579dcc30db630d70386961f, 5423 W IRVING PARK RD,North Side,41.9532351,-87.7621118
17216,5579dcc30db630d703869620, 1417 W MORSE AVE,North Side,42.0077302,-87.6665381
17217,5579dcc30db630d703869621, 901 N HALSTED ST,Central,41.8986953,-87.64753549999999
17218,5579dcc30db630d703869622, 310 S CANAL ST,West Loop Gate,41.87725200000001,-87.640299
17219,5579dcc30db630d703869623, 2400 N ASHLAND AVE,North Side,41.92538,-87.6684306
17220,5579dcc30db630d703869624, 5914 W IRVING PARK RD,North Side,41.953094,-87.7749578
17221,5579dcc30db630d703869625, 6400 N WESTERN AVE,North Side,41.9977287,-87.68997209999999
